ProdTaken,Age,CityTier,DurationOfPitch,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,MonthlyIncome
0,2.2347234119233863,3,0.10655737704918032,5,2,5,6,0,5,0.23606134441737137
0,0.3252301622653544,1,0.09016393442622951,4,2,5,3,0,4,0.23371690657056862
0,0.21290702993252897,1,0.0819672131147541,5,2,4,3,1,1,0.20281946804807635
1,-0.4610317640644234,1,0.05737704918032786,2,0,3,5,1,1,0.20588054628473149
0,0.21290702993252897,1,0.09016393442622951,4,0,3,4,0,1,0.22982657302565573
0,0.6621995592638306,3,0.11475409836065574,4,2,3,5,1,1,0.23306169249984646
1,-1.0226474257285505,2,0.19672131147540983,5,0,4,3,0,1,0.21029300354225108
0,-0.12406236706594724,3,0.1639344262295082,4,2,5,2,0,3,0.2029320829664817
0,-0.9103242933957251,1,0.14754098360655737,4,0,3,3,0,3,0.2029320829664817
0,-0.5733548963972488,1,0.04098360655737705,4,0,5,3,1,1,0.21236102295296794
0,-0.011739234733121834,1,0.09016393442622951,2,0,4,3,0,5,0.20975040438993428
0,-0.23638549939877262,3,0.016393442622950817,4,1,3,3,0,5,0.2822129855238641
0,-0.23638549939877262,3,0.12295081967213116,4,1,3,3,0,1,0.2693134585065214
0,-1.1349705580613758,1,0.016393442622950817,4,0,5,2,0,5,0.21033395442167122
0,-0.7980011610628996,1,0.016393442622950817,4,2,5,2,0,3,0.23598968037838614
0,-0.4610317640644234,1,0.13934426229508196,4,2,3,7,0,3,0.2492372898708
0,-0.5733548963972488,1,0.016393442622950817,6,2,5,3,0,1,0.2322017240320236
1,-0.9103242933957251,1,0.1557377049180328,5,0,3,7,0,3,0.20521509449415426
0,0.21290702993252897,3,0.016393442622950817,5,0,5,6,0,3,0.21024181494297592
0,-0.12406236706594724,3,0.07377049180327869,4,2,3,3,1,4,0.2342595057228854
0,-1.0226474257285505,3,0.09016393442622951,4,2,3,3,0,1,0.22300825160220317
0,-0.4610317640644234,1,0.05737704918032786,5,2,3,2,0,1,0.28007330207416203
1,-0.5733548963972488,3,0.2295081967213115,4,2,3,3,1,3,0.2384876840230144
1,1.89775401492491,3,0.21311475409836067,4,1,5,8,1,3,0.2879461086426831
0,2.0100771472577352,1,0.09016393442622951,4,2,3,5,0,5,0.21064108601732223
0,-0.34870863173159805,1,0.07377049180327869,4,2,3,3,0,5,0.24208112369213128
0,0.774522691596656,1,0.10655737704918032,4,1,3,3,0,1,0.25786768770859353
0,0.21290702993252897,2,0.016393442622950817,4,0,4,2,1,1,0.21160343168369541
0,-0.5733548963972488,1,0.07377049180327869,6,0,3,3,1,5,0.1925407973136223
0,0.3252301622653544,3,0.13934426229508196,4,3,5,2,0,1,0.31756383218329615
0,0.6621995592638306,1,0.20491803278688525,5,2,3,3,0,3,0.22533221400929587
0,-0.5733548963972488,1,0.09836065573770493,4,1,3,6,0,1,0.2939146993181678
0,2.0100771472577352,1,0.09836065573770493,4,2,5,8,1,1,0.22643788775363952
0,-1.3596168227270267,1,0.016393442622950817,5,2,3,3,0,3,0.22824996416798052
0,-1.471939955059852,1,0.11475409836065574,4,0,3,3,0,5,0.20808165605356377
0,0.43755329459817977,1,0.10655737704918032,4,2,3,3,0,3,0.24571551424066831
0,0.43755329459817977,3,0.032786885245901634,4,2,4,5,0,3,0.23910194721431643
0,-1.2472936903942013,2,0.032786885245901634,4,0,4,6,0,4,0.2033723049202482
0,-0.6856780287300742,1,0.016393442622950817,4,0,4,3,0,5,0.21935338561395606
0,-1.2472936903942013,1,0.032786885245901634,4,0,3,8,1,5,0.22169782346075884
0,1.2238152209279576,1,0.2213114754098361,4,1,3,4,0,3,0.2693646471057966
0,-0.34870863173159805,1,0.016393442622950817,5,0,3,3,0,3,0.20153975306619712
0,0.21290702993252897,3,0.016393442622950817,4,2,4,2,0,4,0.22643788775363952
0,-0.5733548963972488,3,0.032786885245901634,4,0,3,2,0,4,0.212381498392678
0,0.21290702993252897,1,0.06557377049180328,5,2,3,4,0,4,0.23545731894592437
0,0.6621995592638306,1,0.1639344262295082,4,2,5,8,1,1,0.23636847601302238
0,0.5498764269310051,1,0.016393442622950817,4,0,3,5,0,1,0.20946374823399333
0,1.2238152209279576,1,0.016393442622950817,4,1,4,2,0,5,0.30339482790392924
0,-0.12406236706594724,1,0.10655737704918032,4,0,3,2,1,5,0.2082147464116792
0,-1.5842630873926775,1,0.016393442622950817,4,0,3,2,0,3,0.21553471610802843
0,-0.12406236706594724,1,0.09016393442622951,4,2,3,3,0,4,0.23317430741825182
0,-0.34870863173159805,1,0.13934426229508196,4,2,3,2,1,1,0.23092200905014437
0,-0.4610317640644234,1,0.2540983606557377,5,0,4,3,0,3,0.2100268228260202
0,0.43755329459817977,1,0.016393442622950817,4,0,3,2,0,1,0.2056143655685006
0,-0.4610317640644234,3,0.016393442622950817,5,0,4,2,0,1,0.20421179794836095
0,0.3252301622653544,1,0.21311475409836067,4,2,3,2,0,4,0.22303896476176827
0,0.21290702993252897,1,0.09836065573770493,6,1,3,5,0,1,0.31618174000286653
0,-0.4610317640644234,3,0.016393442622950817,4,1,3,3,0,5,0.2876799279264522
0,0.10058389759970357,1,0.09836065573770493,2,1,3,3,1,1,0.32168963328487477
0,-1.2472936903942013,3,0.0819672131147541,4,2,3,2,1,1,0.23121890292594036
0,1.7854308825920846,3,1.0000000000000002,4,0,3,4,0,1,0.21663015213251705
0,0.8868458239294814,1,0.016393442622950817,4,0,3,8,1,4,0.20592149716415162
0,-1.6965862197255028,3,0.05737704918032786,4,0,5,3,1,1,0.20534818485226972
1,-1.471939955059852,3,0.09016393442622951,4,0,5,3,0,5,0.1993079301377997
0,-0.011739234733121834,3,0.04098360655737705,5,1,3,2,0,3,0.25923954216916806
0,-0.011739234733121834,1,0.04918032786885246,4,2,4,2,0,3,0.23351215217346794
0,2.2347234119233863,1,0.016393442622950817,4,2,3,3,0,3,0.24554147300313275
1,-0.7980011610628996,1,0.016393442622950817,4,0,3,2,1,3,0.2299903765433363
1,2.2347234119233863,1,0.07377049180327869,4,0,3,2,0,4,0.20492843833821334
0,0.5498764269310051,1,0.24590163934426235,5,3,4,2,0,5,0.31990827003009886
0,-0.23638549939877262,3,0.24590163934426235,5,2,3,3,0,5,0.24969798726427653
0,-0.011739234733121834,3,0.13934426229508196,6,2,3,3,0,1,0.23632752513360225
0,0.5498764269310051,3,0.04098360655737705,5,2,4,4,0,3,0.27248715166158194
0,-0.4610317640644234,1,0.032786885245901634,4,0,5,3,0,1,0.20595221032371672
0,-0.12406236706594724,2,0.2295081967213115,4,1,3,3,1,1,0.2714531419562235
0,0.21290702993252897,3,0.09836065573770493,4,2,3,3,0,4,0.23568254878273512
1,1.5607846179264337,3,0.016393442622950817,4,2,3,2,0,3,0.24986179078195705
0,-0.011739234733121834,3,0.10655737704918032,5,2,3,6,0,1,0.2490837240729745
0,0.9991689562623067,3,0.18032786885245905,4,2,3,2,0,1,0.23063535289420342
0,0.43755329459817977,1,0.032786885245901634,5,0,3,4,0,5,0.20974016667007925
0,-0.12406236706594724,1,0.1639344262295082,4,2,3,3,1,3,0.23922479985257686
0,0.43755329459817977,1,0.032786885245901634,4,0,3,4,0,1,0.20146808902721186
0,-0.12406236706594724,1,0.016393442622950817,6,0,3,3,0,3,0.21146010360572495
0,-0.7980011610628996,1,0.12295081967213116,5,2,4,6,1,4,0.22218923401380045
0,-0.7980011610628996,1,0.24590163934426235,5,0,5,3,0,1,0.2197321812485923
1,1.5607846179264337,3,0.24590163934426235,5,1,5,6,1,5,0.2921026229038268
0,0.3252301622653544,3,0.21311475409836067,5,3,3,2,0,1,0.30415241917320174
0,-0.5733548963972488,1,0.05737704918032786,4,2,5,2,0,1,0.28270439607690573
0,-1.1349705580613758,3,0.05737704918032786,5,0,3,2,0,1,0.21134748868731956
0,-0.011739234733121834,1,0.20491803278688525,2,2,3,6,0,3,0.20730358934458118
0,0.3252301622653544,1,0.06557377049180328,5,1,5,6,0,4,0.2832674706689326
0,-1.0226474257285505,1,0.04918032786885246,2,2,4,3,1,4,0.24386248694690718
0,1.4484614855936084,3,0.032786885245901634,5,2,4,4,0,3,0.23616372161592172
0,-0.23638549939877262,1,0.0819672131147541,2,2,3,4,0,3,0.2260693298388583
1,0.5498764269310051,3,0.016393442622950817,4,2,3,2,1,4,0.24233706668850716
0,1.4484614855936084,1,0.0819672131147541,5,2,4,3,0,1,0.2335019144536129
1,0.10058389759970357,1,0.032786885245901634,5,0,3,8,1,3,0.20237924609430988
0,-0.34870863173159805,1,0.04098360655737705,4,0,3,3,1,1,0.21076393865558263
0,-1.0226474257285505,1,0.032786885245901634,4,0,4,2,0,5,0.21648682405454658
0,-0.4610317640644234,1,0.032786885245901634,4,0,3,2,0,3,0.21239173611253304
0,2.5716928089218625,1,0.04098360655737705,2,0,5,6,1,1,0.20831712361022955
0,-0.6856780287300742,1,0.21311475409836067,4,0,3,3,0,3,0.2085525911668953
0,0.21290702993252897,1,0.20491803278688525,5,1,3,2,0,3,0.2785069309363418
0,-0.011739234733121834,1,0.23770491803278693,4,2,3,8,0,3,0.23459735047810154
0,-0.12406236706594724,1,0.14754098360655737,2,0,4,2,0,4,0.20581911996560126
0,-0.7980011610628996,1,0.13934426229508196,5,2,3,2,1,1,0.22390917094944615
0,-0.5733548963972488,1,0.2295081967213115,4,0,3,3,0,3,0.21078441409529272
0,-0.23638549939877262,1,0.17213114754098363,4,0,3,2,0,3,0.20822498413153423
1,-0.9103242933957251,1,0.21311475409836067,5,0,3,7,1,1,0.20174450746329778
0,-0.7980011610628996,1,0.1885245901639344,2,1,5,3,0,5,0.28315485575052723
0,-0.4610317640644234,1,0.05737704918032786,2,0,4,2,1,1,0.2147464116791908
0,-1.5842630873926775,1,0.14754098360655737,2,0,3,3,1,3,0.2110301193718135
0,1.89775401492491,3,0.032786885245901634,5,3,3,4,0,3,0.3389197158008968
0,0.21290702993252897,1,0.032786885245901634,4,0,3,7,1,1,0.22135997870554272
0,-1.3596168227270267,1,0.10655737704918032,2,2,3,2,0,5,0.22204590593582998
1,-0.011739234733121834,3,0.09016393442622951,5,0,5,2,0,1,0.21586232314338952
0,-0.23638549939877262,1,0.07377049180327869,4,1,4,2,0,5,0.30377362353856546
0,-1.6965862197255028,1,0.13934426229508196,4,0,3,3,0,5,0.19359528245869081
1,-0.23638549939877262,1,0.06557377049180328,4,0,5,4,0,4,0.21128606236818936
1,-0.4610317640644234,1,0.14754098360655737,6,0,5,3,1,4,0.22110403570916687
0,0.6621995592638306,3,0.0819672131147541,4,2,4,2,0,3,0.25085484960789534
0,0.8868458239294814,1,0.07377049180327869,5,1,3,5,0,4,0.2858985646716763
0,-0.34870863173159805,1,0.032786885245901634,4,0,3,6,0,3,0.20653576035545365
0,0.8868458239294814,1,0.09836065573770493,4,2,3,4,1,3,0.24716927046008316
0,-0.6856780287300742,1,0.09016393442622951,5,0,3,3,0,4,0.2035668215974938
1,0.3252301622653544,3,0.05737704918032786,4,2,3,5,0,1,0.20233829521488975
1,-1.3596168227270267,1,0.016393442622950817,4,0,3,4,1,3,0.20445750322488176
0,0.774522691596656,1,0.032786885245901634,2,0,3,3,0,1,0.2080611806138537
1,1.5607846179264337,3,0.04098360655737705,5,0,3,3,1,4,0.20845021396834498
0,-0.12406236706594724,3,0.032786885245901634,4,0,3,3,0,1,0.20160117938532732
0,-0.011739234733121834,1,0.05737704918032786,5,0,5,2,1,1,0.2159851757816499
0,-0.34870863173159805,3,0.016393442622950817,2,2,5,4,0,3,0.23602039353795123
0,-0.12406236706594724,1,0.04918032786885246,4,0,3,3,0,4,0.20095620303446018
0,-1.0226474257285505,1,0.032786885245901634,4,0,5,3,0,3,0.2049489137779234
1,-1.1349705580613758,1,0.2213114754098361,6,0,3,3,0,1,0.20445750322488176
0,-1.0226474257285505,3,0.0819672131147541,4,1,3,3,0,1,0.27031675505231473
0,-0.6856780287300742,1,0.016393442622950817,4,2,3,3,0,3,0.22204590593582998
1,0.5498764269310051,1,0.11475409836065574,4,4,3,3,0,4,0.38107864616392634
0,-0.23638549939877262,3,0.20491803278688525,4,2,3,2,0,5,0.22774831589508385
0,0.10058389759970357,1,0.17213114754098363,4,0,4,6,0,4,0.21192080099920146
0,1.1114920885951323,3,0.05737704918032786,4,2,3,6,1,5,0.24007453060054465
0,-0.12406236706594724,1,0.0819672131147541,2,0,3,3,0,5,0.20421179794836095
1,1.336138353260783,1,0.016393442622950817,5,1,3,2,1,5,0.2360715821372264
1,-0.9103242933957251,1,0.05737704918032786,4,0,3,3,1,1,0.21621040561846067
0,0.8868458239294814,3,0.016393442622950817,4,2,5,7,1,1,0.2368189356866439
0,-0.12406236706594724,1,0.10655737704918032,5,1,5,4,1,5,0.28217203464444396
0,-1.1349705580613758,3,0.20491803278688525,5,2,3,2,1,1,0.22354061303466494
0,-0.34870863173159805,1,0.016393442622950817,4,1,3,3,1,1,0.3187616454063351
0,-0.12406236706594724,3,0.008196721311475405,4,1,5,3,0,4,0.27382829296259137
0,-0.12406236706594724,1,0.20491803278688525,4,0,5,5,1,4,0.22207661909539508
0,-0.5733548963972488,1,0.07377049180327869,4,2,3,5,0,3,0.24153852453981453
0,0.10058389759970357,1,0.016393442622950817,5,2,3,3,0,5,0.24233706668850716
0,-0.4610317640644234,1,0.016393442622950817,4,2,3,3,1,4,0.2440672413440079
0,0.21290702993252897,1,0.2540983606557377,4,2,3,3,0,3,0.2056143655685006
0,2.5716928089218625,3,0.2213114754098361,4,1,5,2,0,3,0.2591678781301828
0,-0.011739234733121834,1,0.0819672131147541,4,1,3,3,0,4,0.28434243125371117
0,2.1224002795905608,1,0.0819672131147541,4,3,3,4,1,3,0.33205020577816907
0,-0.011739234733121834,1,0.10655737704918032,5,2,4,3,0,4,0.24751735293515428
0,0.9991689562623067,1,0.07377049180327869,4,1,5,4,0,3,0.2805339994676386
0,-0.12406236706594724,1,0.016393442622950817,4,0,5,6,0,1,0.20344396895923342
1,-0.011739234733121834,1,0.09016393442622951,5,0,3,2,1,1,0.21566780646614386
0,2.5716928089218625,3,0.016393442622950817,5,2,3,2,0,5,0.23701345236388952
0,-0.7980011610628996,1,0.032786885245901634,4,0,4,2,0,4,0.20865496836544567
0,-0.5733548963972488,1,0.016393442622950817,4,0,4,3,0,3,0.20658694895472882
0,-0.4610317640644234,1,0.016393442622950817,4,2,4,3,0,3,0.24466102909559986
0,-0.011739234733121834,1,0.06557377049180328,2,0,3,5,0,1,0.21208460451688202
0,-0.5733548963972488,1,0.0819672131147541,4,2,3,3,0,5,0.226274084235959
0,-0.12406236706594724,3,0.016393442622950817,5,2,5,2,0,1,0.22512745961219519
0,0.9991689562623067,1,0.06557377049180328,4,1,5,6,1,3,0.31658101107721287
0,0.10058389759970357,1,0.07377049180327869,4,1,3,6,0,1,0.3208706156964721
0,1.1114920885951323,2,0.05737704918032786,4,2,4,2,1,5,0.2323860029894142
0,-0.6856780287300742,1,0.016393442622950817,5,2,3,3,1,1,0.23346096357419277
0,-0.12406236706594724,1,0.016393442622950817,5,0,3,3,0,4,0.21025205266283095
0,2.1224002795905608,3,0.016393442622950817,4,1,3,5,0,1,0.285806425192981
0,0.21290702993252897,1,0.06557377049180328,6,2,3,2,1,1,0.23553922070476466
0,-0.23638549939877262,1,0.016393442622950817,4,2,4,3,0,5,0.22526054997031061
0,2.2347234119233863,1,0.07377049180327869,6,1,3,6,0,1,0.25530825774483507
0,-1.471939955059852,3,0.032786885245901634,4,0,5,5,0,3,0.20475439710067775
0,1.673107750259259,1,0.09016393442622951,4,0,3,5,0,3,0.20222568029648438
0,-0.6856780287300742,1,0.032786885245901634,5,2,3,3,0,4,0.22348942443538977
1,1.1114920885951323,3,0.09016393442622951,5,1,3,3,0,5,0.27945903888286
0,0.43755329459817977,1,0.016393442622950817,5,3,4,3,0,1,0.3192223427998116
0,1.673107750259259,3,0.1885245901639344,4,2,3,2,1,5,0.23668584532852843
0,-0.6856780287300742,3,0.04918032786885246,5,2,4,3,1,3,0.2343106943221606
0,1.1114920885951323,1,0.016393442622950817,5,1,5,4,1,1,0.2902495956100657
0,-0.4610317640644234,3,0.06557377049180328,4,2,3,3,0,5,0.23227338807100883
0,2.0100771472577352,1,0.032786885245901634,4,1,3,2,0,4,0.31969327791314317
0,-1.3596168227270267,3,0.04098360655737705,4,2,3,2,0,4,0.23216077315260347
0,-0.9103242933957251,3,0.04918032786885246,4,2,3,3,0,1,0.2241958271053871
0,2.459369676589037,3,0.09836065573770493,4,3,3,2,0,3,0.3230000614263191
0,0.8868458239294814,1,0.20491803278688525,4,2,4,6,0,3,0.20188783554126827
1,0.10058389759970357,2,0.06557377049180328,4,0,5,6,1,1,0.20220520485677432
0,-0.4610317640644234,1,0.016393442622950817,4,0,5,3,0,1,0.21124511148876923
1,-1.8089093520583281,1,0.06557377049180328,5,0,3,3,1,1,0.21093797989311822
0,-0.23638549939877262,1,0.06557377049180328,4,2,3,3,0,3,0.23021560638014701
0,0.10058389759970357,1,0.032786885245901634,5,2,3,7,0,1,0.23383975920882902
1,-1.2472936903942013,3,0.05737704918032786,5,2,3,3,1,3,0.23978787444460373
0,-1.2472936903942013,1,0.07377049180327869,5,0,3,3,0,1,0.21055918425848197
0,-1.5842630873926775,1,0.13934426229508196,4,0,3,3,0,1,0.21037490530109135
0,1.673107750259259,1,0.016393442622950817,5,1,5,5,0,1,0.25760150699236267
1,-0.23638549939877262,1,0.07377049180327869,6,2,3,3,1,5,0.24316632199676488
0,-1.3596168227270267,1,0.1639344262295082,4,0,3,2,0,4,0.20938184647515307
0,-0.23638549939877262,1,0.06557377049180328,5,2,4,8,0,3,0.22710333954421671
0,0.10058389759970357,3,0.04098360655737705,4,1,3,4,0,3,0.25702819468048077
0,-0.23638549939877262,1,0.05737704918032786,5,1,5,4,0,1,0.30005733123118816
0,-0.011739234733121834,3,0.10655737704918032,4,1,3,2,0,5,0.28067732754560903
0,-0.011739234733121834,1,0.04098360655737705,4,0,3,7,0,1,0.21000634738631013
0,-0.6856780287300742,1,0.20491803278688525,6,0,3,3,0,3,0.20773357357849262
0,-0.34870863173159805,3,0.19672131147540983,4,2,4,2,0,1,0.2439034378263273
1,2.2347234119233863,1,0.13114754098360654,4,0,4,2,1,5,0.23179221523782226
0,1.673107750259259,1,0.06557377049180328,4,4,3,2,0,5,0.3809967444050861
1,-0.5733548963972488,3,0.06557377049180328,6,2,3,6,1,3,0.24416961854255823
0,-1.1349705580613758,1,0.06557377049180328,5,0,4,3,0,3,0.20522533221400932
1,2.459369676589037,1,0.20491803278688525,4,1,3,3,0,3,0.28655377874239846
1,-1.9212324843911537,3,0.19672131147540983,4,0,3,3,1,1,0.19813059235447084
0,-1.5842630873926775,1,0.032786885245901634,4,0,3,2,0,5,0.20681217879153957
0,1.4484614855936084,1,0.18032786885245905,4,2,5,3,0,1,0.24821351788529658
0,0.774522691596656,1,0.24590163934426235,2,0,3,6,0,3,0.22949896599029465
0,1.5607846179264337,3,0.11475409836065574,4,1,3,6,0,5,0.27525133602244106
1,-0.5733548963972488,3,0.18032786885245905,6,2,3,5,1,3,0.22765617641638855
0,0.5498764269310051,3,0.09016393442622951,4,1,3,5,1,1,0.2648190994901615
0,-1.1349705580613758,2,0.2213114754098361,4,0,3,3,0,4,0.21110178341079877
0,-0.011739234733121834,1,0.06557377049180328,4,2,4,8,0,4,0.2315669854010115
1,1.673107750259259,1,0.0819672131147541,6,1,3,4,0,1,0.29001412805339993
0,0.3252301622653544,3,0.04918032786885246,5,2,3,6,0,5,0.24140543418169905
0,-1.2472936903942013,3,0.24590163934426235,5,2,3,4,0,4,0.2694260734249268
0,-0.6856780287300742,2,0.09016393442622951,4,2,3,2,1,3,0.24596121951718916
1,-0.4610317640644234,1,0.09016393442622951,4,0,5,2,0,4,0.22398083498843138
0,0.9991689562623067,1,0.2540983606557377,4,0,3,7,0,1,0.21632302053686603
0,0.21290702993252897,1,0.04098360655737705,4,2,3,5,1,5,0.22517864821147035
0,-0.6856780287300742,1,0.1639344262295082,4,0,3,3,0,1,0.20792809025573825
0,-0.4610317640644234,3,0.09016393442622951,6,2,3,2,0,1,0.22877208788058725
0,-0.6856780287300742,1,0.05737704918032786,4,0,5,7,0,5,0.21378406601281763
0,-0.6856780287300742,1,0.032786885245901634,5,0,3,2,0,4,0.20882900960298123
0,0.5498764269310051,1,0.09016393442622951,4,0,5,4,0,1,0.2038944286328549
0,-1.9212324843911537,1,0.04098360655737705,4,0,4,3,0,3,0.1961649501423043
0,0.43755329459817977,1,0.2295081967213115,4,2,4,3,0,1,0.238364831384754
0,-0.12406236706594724,3,0.016393442622950817,4,1,4,3,0,4,0.2556665779397612
0,1.89775401492491,3,0.06557377049180328,4,2,3,4,1,5,0.2045905935829972
0,0.9991689562623067,1,0.09016393442622951,4,2,4,2,0,4,0.20502057781690863
0,-0.4610317640644234,3,0.0819672131147541,4,1,3,3,0,4,0.273101414852884
0,-0.7980011610628996,1,0.016393442622950817,4,2,3,3,0,3,0.22519912365118042
0,1.673107750259259,1,0.07377049180327869,5,2,3,4,0,3,0.24376010974835685
0,2.459369676589037,1,0.09016393442622951,5,0,4,6,1,1,0.21523782223223245
0,0.43755329459817977,3,0.04918032786885246,5,1,3,2,0,1,0.29211286062368186
0,-0.23638549939877262,3,0.032786885245901634,4,0,3,8,0,5,0.20382276459386967
0,-1.5842630873926775,1,0.17213114754098363,4,0,3,3,0,1,0.20476463482053278
0,-1.0226474257285505,1,0.09016393442622951,4,0,4,8,0,3,0.20170355658387765
0,-0.9103242933957251,1,0.1885245901639344,4,0,3,3,0,1,0.208757345563996
0,2.3470465442562114,1,0.21311475409836067,2,1,3,5,1,4,0.2776162493089539
0,-1.0226474257285505,1,0.04098360655737705,5,0,3,3,1,1,0.20725240074530601
0,0.5498764269310051,1,0.13114754098360654,4,0,3,6,0,4,0.2060750629619771
0,-0.6856780287300742,3,0.05737704918032786,4,1,3,4,0,4,0.27741149491185324
0,0.21290702993252897,3,0.016393442622950817,5,2,3,6,0,1,0.26990724625811335
0,-0.4610317640644234,1,0.06557377049180328,4,0,3,5,0,1,0.21208460451688202
0,-1.0226474257285505,1,0.1557377049180328,4,0,4,2,1,4,0.21228935891398268
1,-1.9212324843911537,3,0.016393442622950817,6,0,5,2,0,3,0.20478511026024285
0,-0.011739234733121834,1,0.04098360655737705,4,0,4,6,0,4,0.2023587706545998
0,-0.6856780287300742,1,0.09016393442622951,4,2,5,3,0,1,0.21243268699195317
0,0.9991689562623067,3,0.04918032786885246,4,2,5,6,1,4,0.2322324371915887
0,2.2347234119233863,1,0.0819672131147541,4,0,5,6,1,4,0.22456438502016832
0,-0.34870863173159805,1,0.032786885245901634,4,0,3,2,0,3,0.20657671123487378
1,-1.9212324843911537,1,0.07377049180327869,5,0,3,3,0,5,0.19226437887753642
0,1.1114920885951323,3,0.016393442622950817,4,1,5,3,0,1,0.28799729724195827
0,0.21290702993252897,1,0.09016393442622951,4,0,3,3,0,1,0.2044063146256066
0,-0.5733548963972488,1,0.11475409836065574,4,0,3,2,1,4,0.2212064129077172
0,-0.23638549939877262,1,0.23770491803278693,4,0,4,4,0,3,0.20464178218227239
1,0.5498764269310051,3,0.18032786885245905,4,0,4,3,1,4,0.21312885194209547
0,1.5607846179264337,1,0.016393442622950817,5,0,3,4,0,3,0.2187595978623641
0,1.89775401492491,1,0.12295081967213116,2,2,5,3,0,1,0.22654026495218987
0,-0.34870863173159805,1,0.13114754098360654,4,0,4,3,0,5,0.20919756751776244
0,-0.23638549939877262,1,0.032786885245901634,5,2,3,3,0,4,0.27872192305329757
0,1.673107750259259,1,0.04098360655737705,4,3,4,5,0,5,0.32158725608632444
0,-1.0226474257285505,1,0.09016393442622951,4,0,4,3,0,3,0.2043141751469113
1,-0.12406236706594724,1,0.20491803278688525,5,2,3,5,1,4,0.24154876225966956
0,0.774522691596656,1,0.07377049180327869,2,0,3,6,0,4,0.20236900837445485
0,0.10058389759970357,1,0.1885245901639344,2,0,5,3,1,3,0.21746964516062983
0,-0.12406236706594724,1,0.032786885245901634,4,2,4,7,0,1,0.22628432195581402
0,0.6621995592638306,1,0.1885245901639344,4,2,3,4,0,1,0.2348840066340425
0,0.21290702993252897,1,0.032786885245901634,4,2,3,2,0,1,0.24807018980732612
0,0.21290702993252897,1,0.2540983606557377,4,2,3,5,0,1,0.24508077560965622
0,-1.0226474257285505,1,0.016393442622950817,5,2,5,7,0,3,0.2249841315342247
0,1.4484614855936084,1,0.1639344262295082,4,2,3,3,1,1,0.2506398574909396
0,-0.23638549939877262,1,0.09836065573770493,4,0,3,3,1,3,0.22003931284424333
0,0.43755329459817977,1,0.17213114754098363,4,2,3,2,1,1,0.20904400171993695
1,0.21290702993252897,1,0.2540983606557377,4,2,5,2,1,3,0.2492987161899302
1,-0.7980011610628996,3,0.23770491803278693,4,1,3,3,0,3,0.2591883535698929
0,-1.5842630873926775,1,0.05737704918032786,2,0,4,3,1,4,0.20481582341980795
0,-0.011739234733121834,1,0.1639344262295082,4,0,3,3,0,3,0.203024222445177
0,0.43755329459817977,1,0.09016393442622951,5,2,3,2,0,5,0.2309015336104343
0,1.1114920885951323,1,0.016393442622950817,4,1,5,2,0,1,0.2771760273551874
1,-0.4610317640644234,3,0.04918032786885246,6,1,3,3,0,1,0.28745469808964147
0,-0.6856780287300742,1,0.016393442622950817,5,1,3,3,0,5,0.2677368496488462
0,-1.0226474257285505,3,0.18032786885245905,4,2,3,3,0,1,0.28316509347038227
0,1.673107750259259,1,0.0819672131147541,5,1,4,7,0,3,0.30885153258666226
1,-0.6856780287300742,1,0.04098360655737705,4,0,5,7,1,4,0.2081840332521141
0,0.5498764269310051,3,0.06557377049180328,4,1,3,5,1,1,0.3201232621470546
1,-0.6856780287300742,3,0.2295081967213115,5,2,5,7,0,1,0.24953418374659594
1,-0.7980011610628996,1,0.016393442622950817,4,0,3,2,0,1,0.2020516390589488
0,0.9991689562623067,3,0.06557377049180328,5,1,3,8,0,4,0.2717397981121644
0,2.0100771472577352,3,0.04098360655737705,4,2,5,4,0,4,0.24179446753619036
0,-0.011739234733121834,1,0.05737704918032786,4,2,4,2,0,1,0.2415282868199595
0,-0.34870863173159805,1,0.04918032786885246,5,0,4,8,0,4,0.20782571305718792
0,0.10058389759970357,1,0.10655737704918032,4,1,3,3,1,3,0.3057290280308769
0,0.21290702993252897,3,0.04098360655737705,4,1,3,2,0,1,0.2895943815393435
0,-0.5733548963972488,1,0.016393442622950817,6,2,3,2,0,3,0.2254653043674113
0,2.5716928089218625,1,0.04098360655737705,5,0,3,5,0,3,0.20326992772169783
0,0.10058389759970357,3,0.04918032786885246,4,0,3,6,0,4,0.20957636315239872
0,-0.7980011610628996,3,0.016393442622950817,4,1,3,3,0,3,0.26204467740944737
0,-0.12406236706594724,3,0.016393442622950817,4,1,3,3,0,5,0.27096173140318186
1,-0.7980011610628996,1,0.1639344262295082,5,0,3,3,1,3,0.205440324330965
0,1.7854308825920846,1,0.032786885245901634,5,0,3,2,0,3,0.2138659677716579
0,2.5716928089218625,2,0.06557377049180328,4,0,3,2,0,4,0.20419132250865088
1,-0.34870863173159805,1,0.13114754098360654,4,0,3,7,1,1,0.20592149716415162
1,-0.34870863173159805,1,0.032786885245901634,4,0,5,2,0,3,0.2086959192448658
0,-0.4610317640644234,3,0.04918032786885246,4,0,4,4,0,3,0.22122688834742726
1,-0.4610317640644234,1,0.016393442622950817,5,0,3,2,1,5,0.21916910665656547
0,0.3252301622653544,1,0.016393442622950817,4,0,3,2,0,3,0.2038330023137247
0,-0.4610317640644234,3,0.2295081967213115,4,2,3,2,0,4,0.22669383075001537
0,0.5498764269310051,1,0.17213114754098363,4,2,5,4,0,1,0.21243268699195317
